,y|acc,y|virus taxid,y|virus name,y|virus kingdom,y|virus phylum,y|virus class,y|virus order,y|virus family,y|virus genus,y|host taxid,y|host name,y|host kingdom,y|host phylum,y|host class,y|host order,y|host family,y|host genus,y|host superkingdom,y|L0,y|L1,y|L2,y|host leaves
NC_011809.1,NC_011809.1,39681.0,Asparagus virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,"[4686, 63459]","['Asparagus officinalis', 'Chenopodium quinoa']",Viridiplantae,Streptophyta,Magnoliopsida,Unclassified,Unclassified,Unclassified,Biota,Biota,Viridiplantae,,Viridiplantae
NC_012135.1,NC_012135.1,578305.0,Gayfeather mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[886939],['Liatris spicata'],Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Liatris,Biota,Biota,Viridiplantae,,Viridiplantae
NC_016085.1,NC_016085.1,1094249.0,Blueberry necrotic ring blotch virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Blunervirus,[69266],['Vaccinium corymbosum'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_016417.1,NC_016417.1,203168.0,Grapevine leafroll-associated virus 6,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_016960.1,NC_016960.1,1159195.0,Southern elephant seal virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9715],['Mirounga leonina'],Metazoa,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,Biota,Biota,Chordata,Mammalia,Mammalia
NC_018173.1,NC_018173.1,558690.0,Cucurbit chlorotic yellows virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Crinivirus,[3656],['Cucumis melo'],Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_018402.1,NC_018402.1,1195163.0,Amazon lily mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Anulavirus,[44989],['Eucharis x grandiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Eucharis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_018403.1,NC_018403.1,1195163.0,Amazon lily mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Anulavirus,[44989],['Eucharis x grandiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Eucharis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_018404.1,NC_018404.1,1195163.0,Amazon lily mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Anulavirus,[44989],['Eucharis x grandiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Eucharis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_019493.1,NC_019493.1,1249676.0,Grapevine endophyte alphaendornavirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_022252.1,NC_022252.1,747056.0,Blueberry shock virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[13749],['Vaccinium'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Biota,Biota,Viridiplantae,,Viridiplantae
NC_024455.1,NC_024455.1,1514896.0,Yerba mate alphaendornavirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[185542],['Ilex paraguariensis'],Viridiplantae,Streptophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Biota,Biota,Viridiplantae,,Viridiplantae
NC_025674.1,NC_025674.1,1527523.0,Macrophomina phaseolina tobamo-like virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
NC_026136.1,NC_026136.1,1580606.0,Alternaria brassicicola betaendornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Betaendornavirus,[29001],['Alternaria brassicicola'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Biota,Biota,Fungi,,Fungi
NC_027929.1,NC_027929.1,2169960.0,Privet ringspot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[46072],['Ligustrum japonicum'],Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_031463.1,NC_031463.1,1908807.0,Ceratobasidium endornavirus B,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[1768090],['Ceratobasidium sp.'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
NC_034509.1,NC_034509.1,1979541.0,Hoya chlorotic spot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[1617259],['Hoya wayetii'],Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Apocynaceae,Hoya,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038787.1,NC_038787.1,656520.0,Diodia vein chlorosis virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Crinivirus,[298690],['Diodia virginiana'],Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Diodia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038851.1,NC_038851.1,2030954.0,Japanese soil-borne wheat mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Furovirus,[4565],['Triticum aestivum'],Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_038933.1,NC_038933.1,44421.0,Lychnis ringspot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Hordeivirus,[265240],['Silene subgen. Lychnis'],Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,Biota,Biota,Viridiplantae,,Viridiplantae
NC_039074.1,NC_039074.1,1637492.0,Tomato necrotic streak virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[4081],['Solanum lycopersicum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_039075.1,NC_039075.1,1637492.0,Tomato necrotic streak virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[4081],['Solanum lycopersicum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040390.1,NC_040390.1,2052851.0,Sambucus virus S,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Bromovirus,[4202],['Sambucus nigra'],Viridiplantae,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Sambucus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040393.1,NC_040393.1,2116599.0,Cape gooseberry ilarvirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[126903],['Physalis peruviana'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040403.1,NC_040403.1,2419939.0,Tea plant necrotic ring blotch virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Blunervirus,[4442],['Camellia sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040436.1,NC_040436.1,2419940.0,Tea plant line pattern virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[4442],['Camellia sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040437.1,NC_040437.1,2419940.0,Tea plant line pattern virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[4442],['Camellia sinensis'],Viridiplantae,Streptophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040469.1,NC_040469.1,1779339.0,Apple necrotic mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[3750],['Malus domestica'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040570.1,NC_040570.1,2201042.0,Arracacha virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[264540],['Arracacia xanthorrhiza'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Arracacia,Biota,Biota,Viridiplantae,,Viridiplantae
NC_040825.1,NC_040825.1,2340808.0,Cluster bean endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[3832],['Cyamopsis tetragonoloba'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Cyamopsis,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043108.1,NC_043108.1,1177753.0,Cordyline virus 4,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[39501],['Cordyline fruticosa'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Asparagaceae,Cordyline,Biota,Biota,Viridiplantae,,Viridiplantae
NC_043402.1,NC_043402.1,135246.0,Trocara virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[873164],['Ochlerotatus serratus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Ochlerotatus,Biota,Biota,Invertebrate,,Invertebrate
NC_055569.1,NC_055569.1,2499242.0,Caaingua virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[7160],['Aedes albopictus'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Biota,Biota,Invertebrate,,Invertebrate
NC_055653.1,NC_055653.1,989895.0,Passion fruit green spot virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Cilevirus,[3684],['Passiflora'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora,Biota,Biota,Viridiplantae,,Viridiplantae
U38305.1,U38305.1,44419.0,Sindbis-like virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,"[10090, 10036, 9606]","['Mus musculus', 'Mesocricetus auratus', 'Homo sapiens']",Metazoa,Chordata,Mammalia,Unclassified,Unclassified,Unclassified,Biota,Biota,Chordata,Mammalia,Mammalia
OL344036.1,OL344036.1,2809316.0,Crinivirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Crinivirus,[172644],['Broussonetia papyrifera'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,Broussonetia,Biota,Biota,Viridiplantae,,Viridiplantae
OK491685.1,OK491685.1,11034.0,Sindbis virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[162997],['Culex annulirostris'],Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Culex,Biota,Biota,Invertebrate,,Invertebrate
ON620256.1,ON620256.1,47985.0,Grapevine leafroll-associated virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[29760],['Vitis vinifera'],Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Biota,Biota,Viridiplantae,,Viridiplantae
MW788772.1,MW788772.1,2809189.0,Betaendornavirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Betaendornavirus,[76351],['Ceratobasidium cereale'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
MW788770.1,MW788770.1,2683936.0,Alphaendornavirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[76351],['Ceratobasidium cereale'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
MW788766.1,MW788766.1,2683936.0,Alphaendornavirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[76351],['Ceratobasidium cereale'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
MW788756.1,MW788756.1,2683936.0,Alphaendornavirus sp.,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Alphaendornavirus,[76351],['Ceratobasidium cereale'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
OK042926.1,OK042926.1,227507.0,Strawberry pallidosis-associated virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Crinivirus,[3747],['Fragaria x ananassa'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Biota,Biota,Viridiplantae,,Viridiplantae
MZ351180.1,MZ351180.1,243563.0,Strawberry necrotic shock virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[3746],['Fragaria'],Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Biota,Biota,Viridiplantae,,Viridiplantae
MN630187.1,MN630187.1,2744812.0,Erysiphe necator associated gora-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Goravirus,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MT773592.1,MT773592.1,2843332.0,Manihot esculenta associated ampelovirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[3983],['Manihot esculenta'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Biota,Biota,Viridiplantae,,Viridiplantae
MT773586.1,MT773586.1,2843331.0,Manihot esculenta associated ampelovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Ampelovirus,[3983],['Manihot esculenta'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,Biota,Biota,Viridiplantae,,Viridiplantae
MW256705.1,MW256705.1,2840006.0,Bemisia tabaci bromo-like virus 6,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Unclassified,[7038],['Bemisia tabaci'],Metazoa,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Bemisia,Biota,Biota,Invertebrate,,Invertebrate
MW256664.1,MW256664.1,2766749.0,Bemisia tabaci virga-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[7038],['Bemisia tabaci'],Metazoa,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Bemisia,Biota,Biota,Invertebrate,,Invertebrate
MW291546.1,MW291546.1,12305.0,Cucumber mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[4072],['Capsicum annuum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
MT062427.1,MT062427.1,2741641.0,Macrophomina phaseolina endornavirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[35725],['Macrophomina phaseolina'],Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,Biota,Biota,Fungi,,Fungi
MT334618.1,MT334618.1,2794236.0,Pistachio virus X,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Kitaviridae,Unclassified,[55513],['Pistacia vera'],Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Biota,Biota,Viridiplantae,,Viridiplantae
MT596821.1,MT596821.1,12317.0,Tobacco streak virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Ilarvirus,[3847],['Glycine max'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Glycine,Biota,Biota,Viridiplantae,,Viridiplantae
MN738550.1,MN738550.1,2768766.0,Ceratobasidium endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[5251],['Ceratobasidium'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Biota,Biota,Fungi,,Fungi
MT130378.1,MT130378.1,1123754.0,Rattail cactus necrosis-associated virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[9606],['Homo sapiens'],Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,Biota,Biota,Chordata,Mammalia,Mammalia
MK507786.1,MK507786.1,2600113.0,Rhizoctonia solani alphavirus-like 3,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[456999],['Rhizoctonia solani'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
MK393905.1,MK393905.1,2599613.0,Rhizoctonia solani endornavirus 7,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[456999],['Rhizoctonia solani'],Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Biota,Biota,Fungi,,Fungi
KY451035.1,KY451035.1,2057938.0,Arracacha latent virus C,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Unclassified,[264540],['Arracacia xanthorrhiza'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Arracacia,Biota,Biota,Viridiplantae,,Viridiplantae
MH567353.1,MH567353.1,12305.0,Cucumber mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Bromoviridae,Cucumovirus,[3885],['Phaseolus vulgaris'],Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Biota,Biota,Viridiplantae,,Viridiplantae
KX883801.1,KX883801.1,12235.0,Cucumber green mottle mosaic virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[6893],['Araneae'],Metazoa,Arthropoda,Arachnida,Araneae,Unclassified,Unclassified,Biota,Biota,Invertebrate,,Invertebrate
KU299046.1,KU299046.1,1478132.0,Sclerotinia sclerotiorum endornavirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Betaendornavirus,[5180],['Sclerotinia sclerotiorum'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Biota,Biota,Fungi,,Fungi
KT225277.1,KT225277.1,1770234.0,Soil-borne virus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Pomovirus,[4100],['Nicotiana benthamiana'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Biota,Biota,Viridiplantae,,Viridiplantae
KT225276.1,KT225276.1,1758139.0,Colombian potato soil-borne virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Pomovirus,[4100],['Nicotiana benthamiana'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Biota,Biota,Viridiplantae,,Viridiplantae
JN989958.1,JN989958.1,59302.0,Ndumu virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[9823],['Sus scrofa'],Metazoa,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Biota,Biota,Chordata,Mammalia,Mammalia
MW774645.1,MW774645.1,2859595.0,Rubber tree latent virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[3981],['Hevea brasiliensis'],Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Hevea,Biota,Biota,Viridiplantae,,Viridiplantae
OM471839.1,OM471839.1,937809.0,Cordyline virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[55571],['Dioscorea alata'],Viridiplantae,Streptophyta,Magnoliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Biota,Biota,Viridiplantae,,Viridiplantae
MZ605432.1,MZ605432.1,2930168.0,Sclerotinia sclerotiorum endornavirus 11,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[5180],['Sclerotinia sclerotiorum'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Biota,Biota,Fungi,,Fungi
OL804208.1,OL804208.1,2927760.0,Cnidium closterovirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Closterovirus,[54711],['Cnidium officinale'],Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Cnidium,Biota,Biota,Viridiplantae,,Viridiplantae
OL477599.1,OL477599.1,2923181.0,Setosphaeria turcica endornavirus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[93612],['Exserohilum turcicum'],Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum,Biota,Biota,Fungi,,Fungi
MN625250.1,MN625250.1,2735873.0,Botrytis cinerea alpha-like virus 1,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
MN617758.1,MN617758.1,2735918.0,Botrytis cinerea endornavirus 2,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Endornaviridae,Unclassified,[40559],['Botrytis cinerea'],Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Biota,Biota,Fungi,,Fungi
MN627453.1,MN627453.1,2743125.0,Erysiphe necator associated virga-like virus 10,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MN627438.1,MN627438.1,2743131.0,Erysiphe necator associated virga-like virus 4,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Unclassified,[52586],['Erysiphe necator'],Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Biota,Biota,Fungi,,Fungi
MT533602.1,MT533602.1,2838133.0,Agapanthus velarivirus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Closteroviridae,Velarivirus,[51426],['Agapanthus'],Viridiplantae,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Agapanthus,Biota,Biota,Viridiplantae,,Viridiplantae
MN164455.1,MN164455.1,2792284.0,Chili pepper mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[393140],['Capsicum coccineum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
MN164454.1,MN164454.1,2792285.0,Yellow pepper mild mottle virus,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales,Virgaviridae,Tobamovirus,[33114],['Capsicum baccatum'],Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Biota,Biota,Viridiplantae,,Viridiplantae
